,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
MU,3,2,4,0,6,0,0,34,1,2,4,8,38,0,1,0,0,9,1,0,8,0,0,5,4,10,2,2,3,0,4,0,13,0,9,24,36,4,1,8,1,24,2,66,42,0,0,5,3,2,0,0,26,0,0,0,0,0,0,4,0,0,12,0,0,0,0,52,1,4,0,107,11,57,4,0,6,2,6,5,25,13,360,0,0,18,0,379,12,0,9,50,0,2,2,0,2,0,12,0,0,11,1936,0,263,36,25,0,2,0,11,0,71,15,12,1,0,0,0,33,0,0,0,6,667,1,3,0,0,69,8,0,3,0,19,0,4,1,3,1,2,0,2,3,0,3,1,0,0,3,4,1066,0,1,2,6,2,1,4,2,1,3,1,8,341,2,0,3,5,262,0,5,3,0,925,15,37,121,0,1,1,111,4,0,0,0,0,0,0,21,7,7,2,0,0,1,0,5,0,0,0,0,0,1,16,1,197,3,0,1,6,1,2,24,4,18,21,113,0,5,47,6,1,0,1,0,0,0,2,61,18,0,5,0,24,0,1,2,0,1,10,46,0,0,4,0,7,1,0,1
SR,1,0,1,0,0,0,0,1,0,0,0,2,7,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,7,0,6,45,1,2,0,6,1,62,0,2,25,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,3,1,2,3,1,0,0,1,0,4,3,9,0,0,6,0,5,0,0,0,0,1,1,0,0,0,1,0,0,0,2,194,0,27,2,19,0,0,0,0,0,3,11,2,0,0,0,1,9,0,0,0,3,0,221,0,0,0,7,5,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,12,0,2,0,0,0,0,0,0,1,0,0,0,137,0,1,0,0,26,0,0,5,0,6,5,2,17,0,0,1,4,0,0,0,1,0,1,0,2,2,2,1,0,0,0,0,2,0,0,0,0,0,0,15,0,5,0,0,0,0,0,1,2,0,2,0,12,0,0,5,0,1,0,0,0,0,0,1,4,0,1,0,0,7,0,0,0,0,0,4,1,0,0,2,0,0,1,0,0
HR,12,0,13,1,2,0,0,68,4,5,9,27,867,30,7,1,0,54,0,2,361,3,0,11,4,12,4,2,0,1,1,0,55,0,4,209,37,16,6,36,1,72,1,61,94,0,0,13,3,3,0,0,66,0,0,2,0,0,0,4,0,5,12,0,0,0,0,324,2,8,3,180,113,57,18,16,28,1,5,3,65,26,136,0,0,196,0,211,2,0,3,27,12,4,5,0,12,3,14,0,0,20,2552,2,841,227,72,0,12,0,5,2,598,80,35,1,0,3,1,284,0,0,0,29,2,3,2404,0,0,122,72,5,6,0,2,1,3,1,1,0,4,1,0,1,6,0,1,0,0,4,29,280,2,3,0,17,9,0,5,0,2,16,0,23,587,3,0,0,3,631,0,34,92,0,291,20,17,207,0,2,77,85,10,1,0,2,1,3,1,82,45,9,3,5,0,10,0,41,0,1,0,53,2,1,49,0,132,1,0,12,33,1,14,74,6,45,28,105,0,7,67,5,2,0,2,0,0,1,27,635,45,11,1,0,215,2,6,8,0,0,38,16,0,0,139,0,7,1,0,2
VU,1,0,3,4,0,0,0,32,0,0,1,0,38,1,2,0,0,3,0,1,6,1,0,0,1,2,0,0,0,0,0,0,35,0,2,11,3,4,0,2,0,7,1,9,6,0,0,0,0,0,0,0,45,0,0,0,0,0,1,3,0,0,3,0,0,0,0,16,0,7,0,26,6,3,7,57,1,0,0,0,4,2,8,0,0,19,0,66,3,0,2,3,0,0,0,0,1,0,1,0,0,1,251,0,118,5,16,0,1,0,0,0,11,9,6,0,0,0,0,6,0,0,0,1,0,0,2,79,0,33,5,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,45,0,0,0,5,0,0,0,0,1,0,0,5,56,0,0,1,1,27,0,2,6,0,59,2,4,23,0,0,1,34,0,0,0,0,0,0,5,1,34,3,0,0,0,2,0,7,0,0,0,0,2,0,6,0,11,0,0,0,15,1,0,17,0,2,0,21,0,1,10,1,0,0,0,0,0,0,1,74,4,0,1,0,16,0,0,0,0,0,10,8,0,0,9,0,0,0,0,0
TL,0,0,5,35,11,0,0,5,0,1,0,0,104,1,0,2,0,4,0,0,3,0,0,1,0,3,0,0,2,1,1,0,6,0,0,13,23,0,0,8,0,4,0,2,4,0,0,0,1,2,0,0,28,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19,1,1,0,10,7,3,0,0,11,0,2,3,35,1,100,0,0,9,0,50,14,0,0,1,2,1,2,0,1,0,2,0,0,7,867,1,67,15,8,0,3,0,2,0,7,8,5,1,0,0,0,7,0,0,0,3,0,0,1,0,121,29,2,0,0,3,3,0,0,0,1,0,2,0,2,1,4,0,0,0,0,3,1,27,0,1,0,4,2,0,1,1,0,1,0,7,58,7,0,1,0,354,0,2,3,0,339,3,13,35,0,1,6,218,2,0,0,1,0,0,0,6,2,0,1,0,0,0,0,12,0,1,0,1,0,0,11,0,31,0,0,0,7,1,0,4,0,3,0,36,0,1,35,2,0,0,0,0,0,1,1,15,10,0,0,0,35,1,1,0,0,0,4,34,0,0,12,0,4,0,0,0
AU,240,43,292,81,486,0,0,735,89,116,309,535,2847,159,117,52,3,622,19,29,320,95,0,273,76,572,66,24,11,19,51,0,1242,0,53,3111,812,491,150,833,39,2618,92,2840,2146,3,3,463,86,155,13,0,3715,8,0,29,5,12,28,276,0,74,303,0,22,0,6,5816,91,272,135,2107,3915,3030,769,616,275,50,124,127,2253,557,4588,0,0,13543,0,3795,355,13,371,421,417,143,250,0,260,29,210,0,0,526,148939,65,46259,8763,1403,3,632,0,96,13,5461,2523,2024,11,0,4,8,4683,7,12,0,377,80,20,190,11,21,219976,1765,60,186,27,146,10,131,20,46,13,220,1,20,239,209,43,27,0,4,85,581,18806,2,97,5,588,413,17,198,34,82,102,12,778,12822,122,10,58,65,16560,0,368,607,12,8236,786,1112,13375,0,463,180,3748,192,30,0,108,46,91,155,1964,860,336,65,51,0,215,16,1341,0,27,0,26,21,19,1270,24,7450,62,0,24,3692,133,435,1328,207,1046,143,10673,0,105,14505,201,334,0,10,4,0,54,321,8331,2568,38,109,4,6440,35,58,577,10,25,1336,1505,13,0,459,0,159,38,8,85
CL,462,26,84,5,5,0,0,142,12,25,145,113,1290,11,76,3,2,161,25,27,208,27,0,82,33,78,8,5,9,2,21,0,191,0,16,260,29,1838,538,149,11,573,9,216,339,0,3,107,28,12,1,0,701,2,0,6,1,7,7,33,0,6,20,0,0,0,29,952,7,29,11,479,281,345,2745,1204,21,2,9,13,615,430,743,0,0,14003,0,255,27,14,21,42,97,19,56,0,46,30,23,0,0,137,16858,29,2422,791,237,0,641,0,45,3,435,6472,118,15,0,175,0,1727,1,1,0,82,9,23,134,3,3,810,334057,13,68,71,49,0,15,0,12,4,537,0,2,15,14,2,5,0,0,8,49,843,1,14,1,113,613,20,28,10,373,9,5,75,2295,16,2,1,16,8011,0,38,187,0,998,297,145,1382,0,98,30,230,50,2,0,8,89,19,3,256,109,23,6,19,0,337,4,244,0,2,0,2,0,0,6729,6,622,25,0,4,173,25,54,189,25,151,28,1203,0,43,515,31,790,0,19,1,0,5,90,11619,196,6,13,1,18306,8,13,15978,6,8,4130,69,23,0,59,0,63,3,2,7
MC,6,3,1,0,1,0,0,78,0,3,4,27,43,0,20,1,0,26,2,2,11,1,0,5,1,29,0,1,0,0,5,0,75,0,98,238,22,4,4,11,0,112,6,16,63,0,0,8,9,1,0,0,12,0,0,1,0,0,0,2,0,6,11,0,0,0,0,102,1,10,4,56,33,18,17,13,14,0,2,3,36,28,77,0,0,74,0,44,12,0,0,3,12,1,1,0,7,8,1,0,0,17,1634,1,631,181,143,1,11,0,4,1,39,474,21,4,0,0,3,405,0,0,0,8,4,0,13,0,0,95,17,737,6,0,4,0,2,0,7,0,1,0,1,5,3,1,0,0,0,2,13,86,0,7,0,3,5,3,3,2,1,3,0,13,5942,1,0,3,0,452,0,8,30,0,234,3,12,127,0,1,3,39,11,0,0,0,1,2,4,41,17,39,28,0,0,6,0,23,0,0,0,1,0,0,34,0,56,0,0,2,16,1,7,32,2,25,2,79,0,0,28,4,1,0,0,0,0,0,12,477,36,3,1,0,78,0,1,31,0,0,14,22,0,0,11,0,3,3,0,0
SD,24,9,289,4,7,0,0,44,8,22,13,309,281,5,13,0,0,30,0,1,5,1,0,18,5,25,13,0,0,1,3,0,42,0,30,3095,95,25,3,146,1,117,1,41,1064,0,1,34,28,6,0,0,129,0,0,2,1,2,1,21,0,85,324,0,1,0,1,232,14,252,1,207,43,79,14,17,80,1,9,7,178,108,246,0,0,224,0,257,23,0,11,2,21,3,41,0,18,11,14,0,0,377,6943,2,1139,252,57,0,9,0,11,2,1164,104,48,3,0,0,0,217,0,0,0,9,6,7,5,0,2,188,68,1,11309,5,10,2,42,1,5,4,8,0,2,17,21,0,1,0,1,8,276,507,2,9,0,549,5,4,18,5,18,10,0,23,985,6,2,3,2,1190,0,14,84,0,249,21,42,378,0,6,14,152,87,3,0,4,1,7,1,74,40,12,56,9,0,9,0,65,0,2,0,1,0,2,67,3,106,7,0,2,37,2,187,1141,2,76,12,453,0,5,236,79,9,0,0,0,0,3,107,915,119,0,2,5,543,5,4,9,0,0,48,104,5,0,32,0,11,2,0,85
FK,7,3,18,3,2,0,0,15,6,5,11,11,237,2,4,2,0,8,0,0,5,0,0,6,1,22,1,35,9,6,2,0,11,0,6,34,18,3,2,35,2,13,1,11,28,32,0,16,6,0,0,0,96,0,0,1,0,0,1,8,0,5,3,0,39,0,0,92,12,20,2,220,14,30,6,9,3,136,2,12,120,19,99,0,0,94,0,38,10,0,4,1,3,7,17,0,8,0,14,0,0,14,7462,1,357,42,19,0,8,0,6,0,126,54,40,0,0,1,0,90,0,0,0,15,0,0,2,0,4,47,99,0,13,253,4,0,8,0,1,0,3,0,0,2,1,0,0,0,1,5,4,61,0,5,0,0,1,0,11,3,3,3,3,20,239,14,0,1,0,156,0,16,10,1,70,24,81,155,0,0,14,33,10,1,0,7,1,0,0,26,14,4,4,1,0,2,0,73,0,2,0,0,1,0,25,0,246,1,0,2,28,1,11,16,4,11,0,159,0,3,588,10,0,0,2,0,0,87,3,72,36,0,0,0,102,1,0,6,0,0,49,8,0,0,10,0,2,0,0,4
TZ,3,0,10,41,26,0,0,18,0,2,4,14,244,1,73,2,0,10,0,3,11,2,0,6,2,12,0,0,6,1,5,0,34,0,4,286,119,12,1,30,5,49,2,55,140,0,0,6,10,4,1,0,84,0,0,3,0,0,0,14,0,1,30,0,1,0,1,98,5,26,1,39,12,93,8,11,8,2,26,5,43,21,318,0,0,206,0,479,200,0,3,7,11,1,2,0,9,2,5,0,0,91,2040,3,745,61,31,1,4,0,55,1,111,48,17,0,0,65,0,78,0,2,0,3,2,0,1,0,1,93,57,0,10,3,18018,2,5,2,2,0,1,0,39,2,0,8,0,0,0,3,46,594,0,190,1,4,3,2,8,18,3,3,1,8,303,1,0,18,1,429,0,15,10,0,1181,14,36,161,0,1,4,587,2,21,0,1,0,0,1,24,16,11,2,1,0,1,1,21,0,5,0,3,0,0,18,0,70,2,0,0,14,7,35,79,0,18,15,160,0,3,515,13,4,0,0,0,0,0,9,133,24,1,1,0,229,1,15,13,2,0,27,1225,0,0,17,0,10,4,0,6
VC,3,0,1,1,1,0,0,1,15,0,4,2,12,1,2,0,0,3,0,0,1,0,0,0,0,3,1,0,1,1,0,0,3,0,1,5,9,4,2,8,0,11,1,2,15,0,0,40,13,1,0,0,16,6,0,0,0,0,0,2,0,1,1,0,0,0,0,17,1,0,0,16,5,11,0,2,0,0,0,2,17,4,27,0,0,41,0,44,8,0,0,1,1,16,2,0,1,3,1,0,0,3,1055,0,170,6,7,0,1,0,1,0,13,10,2,0,0,0,0,23,0,0,0,2,1,0,4,0,0,15,16,0,4,0,1,161,1,0,0,0,5,0,0,1,1,0,0,0,0,1,1,14,0,0,0,0,3,0,10,0,0,0,0,1,86,2,1,1,0,66,0,2,6,0,45,4,20,75,0,1,1,23,1,1,0,0,0,0,1,10,1,2,0,0,0,2,0,3,0,2,0,0,0,0,10,0,14,0,0,13,2,1,1,1,0,5,0,48,0,0,24,0,2,0,47,0,0,0,2,23,10,0,2,0,18,1,1,2,0,0,5,12,0,0,2,0,0,0,0,1
ET,5,11,22,11,5,0,0,57,5,7,15,24,60,4,8,2,0,14,1,2,4,3,0,10,1,28,1,0,0,2,7,0,58,0,8,77,37,24,4,56,1,45,1,94,48,0,0,17,2,8,0,0,124,0,0,3,0,0,3,7,0,1,6,0,1,0,0,132,14,7,2,725,26,98,17,7,3,0,18,2,74,29,407,0,0,117,0,227,31,0,2,2,11,8,7,0,10,6,8,0,0,23,5806,0,532,72,50,0,15,0,7,0,293,58,15,2,0,2,0,263,0,3,0,12,4,0,1,0,1,97,31,1,50,0,22,2,967,4,4,0,5,0,24,8,4,6,1,0,0,7,11,180,1,20,0,6,7,7,8,3,1,0,1,13,930,2,5,9,1,594,0,2,9,0,1997,12,46,243,0,3,11,175,5,3,0,10,0,11,1,62,10,24,12,1,0,5,1,38,0,2,0,2,0,0,29,8,63,14,0,4,28,1,10,58,4,34,15,168,0,9,131,4,2,0,6,0,0,1,7,495,16,3,2,0,264,1,3,2,2,2,25,180,0,0,11,0,6,9,0,39
GM,0,0,0,0,0,0,0,1,0,1,1,3,7,0,1,3,0,1,0,0,0,0,0,1,0,3,2,0,0,0,0,0,5,0,3,115,20,0,0,3,0,8,0,9,8,0,1,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,18,1,0,6,2,6,47,2,0,0,1,4,1,1,6,13,0,0,2,0,124,7,0,3,7,0,2,1,0,0,1,1,0,0,6,436,0,257,14,3,0,0,0,0,0,36,0,5,1,0,0,0,7,0,0,0,2,0,0,0,0,0,18,1,0,2,0,5,0,1,457,0,0,0,0,0,5,0,0,0,0,0,0,5,301,0,2,0,0,1,0,0,0,0,0,0,0,24,0,0,2,0,11,0,0,0,0,37,1,4,19,0,0,1,24,0,0,0,0,0,0,0,8,1,1,13,0,0,0,0,14,0,0,0,0,0,0,1,0,18,0,0,0,2,1,3,5,0,12,2,34,0,7,2,0,0,0,0,0,0,0,2,25,9,0,0,0,12,1,0,0,0,0,2,26,0,0,3,0,0,0,0,2
BJ,3,53,2,0,1,0,0,25,3,2,4,4,55,1,4,1,0,6,0,0,23,1,0,8,1,10,2,0,0,0,3,0,28,0,64,18,16,2,2,20,0,26,0,48,23,0,0,4,2,1,0,0,61,0,0,1,1,0,0,0,0,0,2,0,0,0,0,67,6,5,1,19,20,23,254,1,1,0,2,2,117,12,69,0,0,29,0,138,9,0,0,0,3,7,2,0,5,12,3,0,0,17,1444,0,190,82,18,0,3,0,4,1,90,106,9,7,0,0,0,63,0,1,0,9,0,1,3,0,0,38,10,4,4,1,3,0,6,0,1798,0,5,0,1,1,1,0,0,0,0,22,1,39,0,15,0,6,1,4,4,0,3,1,1,2,659,3,0,0,0,1237,0,10,6,0,89,8,11,96,0,3,5,29,4,2,0,2,0,0,0,11,263,39,37,1,0,0,0,79,0,0,0,1,0,1,20,0,27,3,0,0,9,0,6,15,0,11,0,1121,0,3,43,2,4,0,0,0,0,1,6,76,5,1,0,1,44,0,5,1,0,0,32,33,1,0,16,0,5,11,0,0
KN,0,0,0,0,0,0,0,17,2,0,1,1,7,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,8,2,2,1,1,0,9,0,91,8,1,0,24,3,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,0,0,0,6,3,10,1,6,1,0,0,4,7,1,17,0,0,6,0,5,2,2,4,0,3,1,0,0,0,0,2,0,0,3,606,0,89,4,4,0,3,0,0,0,28,8,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,19,6,0,0,0,1,1,0,0,0,235,0,0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,1,0,5,1,0,0,0,3,37,1,0,0,0,24,0,1,1,0,96,1,0,67,0,0,0,8,0,0,0,0,0,0,0,6,2,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,12,1,0,2,3,0,0,4,0,15,3,31,0,0,69,0,0,0,2,0,0,0,0,133,6,0,0,0,13,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0
NI,71,2,25,6,6,0,0,35,29,7,38,33,131,2,19,2,0,24,2,2,32,11,0,7,1,52,4,0,0,4,1,0,29,0,8,455,54,148,34,61,2,105,1,44,78,0,0,68,11,7,2,0,69,0,0,0,1,1,0,18,0,2,15,0,3,0,2,276,7,16,0,118,41,73,283,74,6,8,8,22,1085,54,159,0,0,1579,0,159,24,0,8,9,10,49,17,0,15,4,203,0,0,47,14074,1,1029,79,49,0,115,0,6,2,152,1417,21,2,0,0,0,273,0,1,0,30,5,1,2,0,1,172,398,3,12,3,13,0,11,0,5,0,27975,0,1,40,7,0,0,0,0,17,69,219,1,4,0,21,151,3,13,2,21,10,0,44,529,31,0,4,1,658,0,23,58,1,108,49,127,516,0,4,13,229,8,3,0,5,9,2,6,82,28,8,4,4,0,96,1,41,0,6,0,1,2,1,632,1,71,4,0,5,68,4,25,53,6,38,2,171,0,2,93,7,155,0,1,0,0,2,10,3405,65,0,2,0,1826,5,4,232,1,2,216,90,4,0,34,0,3,0,0,9
PN,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,27,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RW,0,2,1,17,1,0,0,3,0,1,1,0,61,1,14,3,0,4,0,0,2,1,0,1,0,1,0,0,0,1,1,0,34,0,24,7,47,1,0,11,0,35,2,2,14,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,6,0,0,12,14,35,1,0,0,0,21,1,30,4,21,0,0,3,0,119,302,0,4,1,2,0,3,0,0,3,0,0,0,33,497,0,181,7,76,0,1,0,4,0,3,1,3,7,0,56,0,40,0,1,0,2,2,0,0,0,0,16,2,0,6,0,77,0,12,0,5,0,1,0,6899,0,6,0,0,0,0,3,0,31,0,87,0,0,0,2,2,0,0,0,1,22,103,0,1,4,0,462,0,0,0,0,37,1,1,313,0,0,1,107,0,5,0,0,0,0,1,42,0,17,29,0,0,0,0,2,0,0,0,0,0,0,3,1,9,0,0,0,2,1,1,9,0,0,0,9,0,1,2,0,0,0,0,0,0,0,0,19,3,1,1,0,10,0,1,2,0,0,5,404,0,0,11,0,1,0,0,1
MV,3,2,8,5,2,0,0,20,5,6,8,19,94,2,2,0,0,13,4,1,11,2,0,5,1,20,3,0,0,0,2,0,19,0,1,76,4,15,9,46,6,76,6,49,82,0,0,12,2,2,0,0,48,0,0,1,0,0,1,1,0,8,71,0,3,0,0,129,1,16,0,54,21,25,14,2,10,0,0,3,41,19,121,0,0,119,0,57,5,0,695,14,6,2,3,0,5,0,10,0,0,18,2579,4,963,205,31,0,6,0,7,0,443,28,42,0,0,3,0,94,0,0,0,9,0,1,2,0,0,161,13,2,11,1,0,1,6,1,5,0,28,0,0,21398,4,0,0,0,0,4,43,684,0,2,0,22,2,0,18,0,4,3,0,11,500,4,0,2,0,191,0,2,22,1,341,12,23,233,0,1,6,45,2,0,0,1,2,7,1,28,13,8,1,1,0,3,1,14,0,1,0,0,0,2,17,0,109,3,0,2,8,3,9,58,2,30,9,195,0,4,175,9,2,0,5,7,0,0,40,117,17,1,1,1,526,2,1,4,0,1,26,24,0,0,10,0,1,1,0,28
CY,23,2,18,2,9,0,0,61,4,14,17,36,2634,12,2,29,0,22,1,1,15,0,0,19,4,21,1,1,0,2,3,0,54,0,4,128,26,25,6,41,0,71,1,32,83,0,0,9,4,2,7,0,749,0,0,0,0,0,5,5,0,16,14,0,0,0,0,221,3,7,2,159,47,48,20,8,5,3,19,1,95,32,216,0,0,187,0,202,4,0,21,18,28,4,13,0,6,2,28,0,0,24,3011,1,1160,111,108,0,17,0,16,2,205,78,72,1,0,0,0,261,0,0,0,15,3,1,13,0,2,136,67,1,44,1,7,2,4,1,1,1,4,0,1,6,5778,1,2,0,0,0,28,131,0,2,5,20,10,1,7,0,9,4,1,15,447,4,0,2,4,1454,0,27,36,1,448,35,37,211,0,4,31,119,12,0,0,7,2,10,2,110,41,13,2,2,0,2,3,1562,0,4,0,0,0,0,46,1,315,1,0,1,32,21,32,100,7,38,14,478,0,4,2108,14,8,0,1,0,0,0,20,409,62,3,4,0,209,3,2,11,0,0,82,20,0,0,28,0,10,0,0,3
TO,1,0,7,4,6,0,0,11,2,1,3,5,52,2,3,1,0,5,0,0,0,0,0,1,1,5,1,0,0,1,0,0,0,0,0,17,98,1,1,11,0,8,1,6,15,0,0,0,1,1,0,0,22,0,0,1,0,0,0,2,0,1,1,0,1,0,0,20,6,2,0,19,5,37,5,0,0,0,3,1,21,2,298,0,0,9,0,520,15,0,0,0,3,0,1,0,5,1,2,0,0,2,1095,0,108,7,5,0,3,0,0,0,37,29,7,1,0,0,0,24,1,0,0,3,0,0,2,0,1,26,4,0,8,0,3,0,1,0,1,1,0,0,0,1,2,264,0,0,0,1,0,31,0,5,0,2,0,2,3,0,1,0,0,5,80,5,1,2,1,112,0,1,0,0,1458,4,19,82,0,1,6,139,1,0,0,2,1,1,6,10,1,9,0,0,0,0,1,5,0,0,0,0,0,0,185,0,62,0,0,1,16,0,3,16,2,3,4,16,0,1,105,3,0,0,1,0,0,0,2,33,6,0,0,0,13,0,0,1,1,0,4,47,0,0,9,0,4,0,2,0
SH,1,0,3,0,0,0,0,1,0,1,0,7,12,1,0,0,0,4,0,0,3,0,0,1,0,5,0,1,0,0,1,0,3,0,0,9,2,8,7,10,0,8,0,4,9,0,0,1,1,0,0,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,14,0,0,0,21,10,3,189,2,0,0,0,0,10,1,47,0,0,24,0,9,1,0,0,0,0,2,0,0,1,0,0,0,0,2,450,0,76,34,1,1,0,0,0,0,42,15,2,0,0,0,0,48,0,0,0,3,0,0,2,0,0,13,9,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,104,0,0,0,2,13,0,0,0,0,1,0,3,0,0,0,0,5,69,3,0,1,0,48,0,1,1,0,137,1,10,27,0,0,0,13,2,1,0,0,0,0,0,5,2,2,0,1,0,1,0,14,0,0,0,0,1,0,11,0,6,1,0,0,5,0,1,45,0,5,0,10,0,0,12,0,3,0,0,0,0,0,1,42,0,0,0,0,190,0,0,0,0,0,5,2,0,0,0,0,0,1,0,1
MO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,2,0,0,2,0,4,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,9,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,1,22,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,1,12,0,0,0,0,0,0,0,9,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,1,0,10,7,3,5,0,0,0,1,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,15,1,0,0,1,0,5,6,0,0,0,57,0,0,234,1,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
TV,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,1,0,14,1,4,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GA,8,15,7,2,5,0,0,10,4,0,43,9,41,1,7,0,1,9,0,0,2,1,0,7,0,14,0,0,4,0,0,0,6,0,42,120,47,0,2,28,1,29,4,4,25,0,1,12,0,4,0,0,18,0,0,0,2,0,0,3,0,0,5,0,0,0,0,138,2,6,2,51,21,23,3,3,3,0,3,14,73,57,73,0,0,37,0,58,31,0,1,2,3,3,5,0,5,3,12,0,0,14,4652,0,277,12,25,0,4,0,2,1,26,56,5,4,0,2,1,70,0,0,0,5,1,0,4,0,0,46,10,0,0,2,4,1,1,1,37,0,2,0,0,2,4,1,1,0,0,972,15,39,0,6,0,0,2,3,9,0,4,0,0,14,668,9,0,3,1,161,0,4,12,0,194,8,54,171,0,1,5,70,6,1,0,4,0,1,1,21,4,120,30,0,0,1,0,167,0,1,0,1,0,0,8,2,28,0,0,1,10,0,3,57,2,8,4,66,0,1,26,8,1,0,2,0,0,0,16,40,14,0,1,0,49,0,2,1,0,1,14,24,2,0,13,0,1,6,0,3
